geography,name,reference,organisation,documentation-url,geometry,entry-date,start-date,end-date,slug
brownfield-site:BR111,Trevarthan Bungalow & The Sawmill Grumbla Sancreed St Just Penzance Cornwall,BR111,local-authority-eng:CON,,"MULTIPOLYGON (((-5.632033 50.110253,-5.631831 50.110443,-5.631975 50.110504,-5.631904 50.110597,-5.630646 50.110193,-5.630850 50.109856,-5.630897 50.109825,-5.631267 50.109916,-5.631525 50.110026,-5.631550 50.109980,-5.631907 50.110094,-5.631928 50.110198,-5.632033 50.110253)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR111
brownfield-site:BR112,The Old Sail Lofts Bethesda Hill St Ives Cornwall,BR112,local-authority-eng:CON,,"MULTIPOLYGON (((-5.477768 50.215498,-5.477812 50.215487,-5.477865 50.215555,-5.477645 50.215623,-5.477638 50.215572,-5.477789 50.215528,-5.477768 50.215498)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR112
brownfield-site:BR113,The Former Site Of Tregolls House Tregolls Road Truro TR1 1PX,BR113,local-authority-eng:CON,,"MULTIPOLYGON (((-5.045011 50.264173,-5.044854 50.264279,-5.044745 50.264300,-5.044737 50.264337,-5.044521 50.264338,-5.044420 50.264371,-5.044338 50.264455,-5.044364 50.264469,-5.044026 50.264690,-5.043672 50.265014,-5.043115 50.264897,-5.041939 50.264902,-5.041412 50.264860,-5.041302 50.264465,-5.041260 50.264458,-5.041197 50.264051,-5.041011 50.263317,-5.041138 50.263247,-5.040978 50.262682,-5.040987 50.262531,-5.043022 50.262883,-5.044672 50.263374,-5.044552 50.263663,-5.044379 50.263918,-5.044363 50.264026,-5.044775 50.264031,-5.045011 50.264173),(-5.042347 50.264696,-5.042439 50.264596,-5.042342 50.264554,-5.042354 50.264482,-5.042323 50.264432,-5.042259 50.264395,-5.042028 50.264395,-5.042049 50.264580,-5.042347 50.264696)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR113
brownfield-site:BR114,Taylors Garage Site Coinagehall Street Penzance,BR114,local-authority-eng:CON,,"MULTIPOLYGON (((-5.531992 50.116226,-5.531896 50.116232,-5.531670 50.116166,-5.531748 50.116038,-5.531646 50.116004,-5.531712 50.115910,-5.531492 50.115858,-5.531464 50.115947,-5.531424 50.115938,-5.531368 50.116042,-5.531255 50.116021,-5.531231 50.116074,-5.531063 50.116049,-5.531223 50.115727,-5.531473 50.115700,-5.531760 50.115725,-5.532135 50.115879,-5.532367 50.116014,-5.532174 50.116307,-5.531992 50.116226)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR114
brownfield-site:BR115,W Harvey & Sons The Coombe Newlyn Penzance Cornwall TR18 5HF,BR115,local-authority-eng:CON,,"MULTIPOLYGON (((-5.552575 50.107509,-5.552079 50.107254,-5.552185 50.107173,-5.552687 50.107431,-5.552575 50.107509)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR115
brownfield-site:BR116,Land At Whites Farm North Country RedruthTR16 4BZ,BR116,local-authority-eng:CON,,"MULTIPOLYGON (((-5.232419 50.251214,-5.232655 50.251121,-5.232788 50.251103,-5.232762 50.251279,-5.232657 50.251203,-5.232543 50.251225,-5.231341 50.251754,-5.231562 50.252106,-5.231573 50.252207,-5.231186 50.252445,-5.231029 50.252170,-5.230841 50.251970,-5.231200 50.251814,-5.231197 50.251759,-5.232419 50.251214)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR116
brownfield-site:BR117,Penalverne Surgery Penalverne Drive PenzanceTR18 2RE,BR117,local-authority-eng:CON,,"MULTIPOLYGON (((-5.541052 50.118611,-5.540986 50.118474,-5.541066 50.118457,-5.541050 50.118427,-5.541164 50.118403,-5.541203 50.118483,-5.541360 50.118451,-5.541267 50.118261,-5.541326 50.118251,-5.541391 50.118405,-5.541457 50.118391,-5.541496 50.118492,-5.541310 50.118525,-5.541327 50.118564,-5.541052 50.118611)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR117
brownfield-site:BR118,The Penarvor 15 Crooklets Flexbury,BR118,local-authority-eng:CON,,"MULTIPOLYGON (((-4.552774 50.836961,-4.552713 50.836664,-4.552520 50.836732,-4.552441 50.836664,-4.552862 50.836507,-4.553034 50.836469,-4.553124 50.836490,-4.553145 50.836910,-4.552774 50.836961)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR118
brownfield-site:BR119,Whitstone Head School Whitstone Holsworthy,BR119,local-authority-eng:CON,,"MULTIPOLYGON (((-4.467785 50.762329,-4.467680 50.762024,-4.467624 50.762029,-4.467583 50.761911,-4.467626 50.761900,-4.467587 50.761812,-4.467493 50.761705,-4.467414 50.761733,-4.467297 50.761602,-4.467818 50.761442,-4.468068 50.761728,-4.468079 50.761782,-4.467715 50.761897,-4.467841 50.762340,-4.467885 50.762375,-4.467734 50.762383,-4.467785 50.762329)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR119
brownfield-site:BR120,Troon Cricket Club Laity RoadTroon Cornwall TR14 9EL,BR120,local-authority-eng:CON,,"MULTIPOLYGON (((-5.278732 50.194215,-5.278676 50.194215,-5.278555 50.194009,-5.278598 50.193985,-5.278658 50.194094,-5.278883 50.194117,-5.278997 50.194260,-5.280060 50.194258,-5.279405 50.194641,-5.279227 50.194585,-5.278732 50.194215)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR120
brownfield-site:BR121,Land West Of Priestacott ParkPenstowe RoadKilkhamptonEX23 9QT,BR121,local-authority-eng:CON,,"MULTIPOLYGON (((-4.488506 50.872400,-4.488924 50.872386,-4.489322 50.872454,-4.489662 50.872563,-4.489921 50.872760,-4.489187 50.873188,-4.489201 50.873358,-4.489108 50.873369,-4.489112 50.873188,-4.488914 50.872909,-4.488807 50.872846,-4.488506 50.872400)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR121
brownfield-site:BR122,Land To East Of Duporth FarmManor Farm RoadDuporthSt Austell,BR122,local-authority-eng:CON,,"MULTIPOLYGON (((-4.765586 50.329103,-4.764568 50.328829,-4.764166 50.328872,-4.764040 50.328785,-4.764586 50.328364,-4.764777 50.328321,-4.764907 50.328370,-4.764998 50.328343,-4.765470 50.328376,-4.766177 50.328565,-4.766181 50.328600,-4.766115 50.328586,-4.766092 50.328623,-4.766160 50.328640,-4.765943 50.329048,-4.765869 50.329042,-4.765823 50.329113,-4.765924 50.329154,-4.765895 50.329218,-4.765716 50.329177,-4.765738 50.329144,-4.765586 50.329103)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR122
brownfield-site:BR124,Former Trelawney Garage Morrab Road Penzance Cornwall TR18 4HD,BR124,local-authority-eng:CON,,"MULTIPOLYGON (((-5.537952 50.114593,-5.537836 50.114452,-5.538389 50.114253,-5.538502 50.114506,-5.538191 50.114553,-5.538129 50.114538,-5.537952 50.114593)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR124
brownfield-site:BR125,Land At Mount Pleasant West Of Auberge Asterisk Withiel Road Roche Cornwall,BR125,local-authority-eng:CON,,"MULTIPOLYGON (((-4.819264 50.429076,-4.819150 50.428866,-4.818779 50.428961,-4.818609 50.428703,-4.818992 50.428574,-4.820015 50.428148,-4.820176 50.428281,-4.820222 50.428265,-4.820247 50.428300,-4.820614 50.428196,-4.820540 50.428531,-4.820435 50.428483,-4.820389 50.428499,-4.819675 50.428852,-4.819704 50.428953,-4.819264 50.429076)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR125
brownfield-site:BR126,Thomas Storage Land Red Lane Bugle Cornwall,BR126,local-authority-eng:CON,,"MULTIPOLYGON (((-4.790067 50.401620,-4.790443 50.401877,-4.790574 50.401914,-4.790584 50.401947,-4.789949 50.402731,-4.789844 50.402778,-4.789765 50.402861,-4.789403 50.402333,-4.790067 50.401620)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR126
brownfield-site:BR127,The Cottage Hotel Boskerris Road Carbis Bay TR26 2PE,BR127,local-authority-eng:CON,,"MULTIPOLYGON (((-5.464682 50.197126,-5.464824 50.196970,-5.465197 50.196977,-5.465349 50.196895,-5.465513 50.196732,-5.465797 50.196673,-5.465656 50.196657,-5.465636 50.196574,-5.465899 50.196429,-5.465851 50.196341,-5.466202 50.196322,-5.466572 50.196245,-5.466992 50.195906,-5.467115 50.195964,-5.467198 50.196090,-5.467370 50.196064,-5.467747 50.196145,-5.467998 50.196286,-5.467406 50.196756,-5.467236 50.196514,-5.467114 50.196494,-5.467145 50.196472,-5.467034 50.196422,-5.466686 50.196546,-5.466530 50.196690,-5.466507 50.196979,-5.465882 50.197114,-5.465625 50.197086,-5.465378 50.197192,-5.464682 50.197126)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR127
brownfield-site:BR128,Land Rear Of Maynes Garage Wheal Tehidy Lane Barncoose Cornwall TR15 3EX,BR128,local-authority-eng:CON,,"MULTIPOLYGON (((-5.249839 50.230987,-5.249739 50.230993,-5.249573 50.230371,-5.249359 50.230387,-5.249702 50.230317,-5.249641 50.230404,-5.249739 50.230715,-5.250594 50.230667,-5.250527 50.230744,-5.250602 50.230991,-5.249839 50.230987)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR128
brownfield-site:BR129,Car Park East Hill St Austell Cornwall,BR129,local-authority-eng:CON,,"MULTIPOLYGON (((-4.790166 50.337400,-4.790533 50.337249,-4.791034 50.337502,-4.790797 50.337707,-4.790592 50.337815,-4.790238 50.337764,-4.790414 50.337666,-4.790166 50.337400)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR129
brownfield-site:BR130,Land At Former MOD Site R A F St Eval St Eval Wadebridge Cornwall PL27 7TT,BR130,local-authority-eng:CON,,"MULTIPOLYGON (((-4.981973 50.478215,-4.981636 50.478055,-4.981468 50.478204,-4.980344 50.477948,-4.980314 50.477918,-4.980337 50.477863,-4.980167 50.477826,-4.980322 50.477677,-4.979921 50.477500,-4.979769 50.477634,-4.979549 50.477533,-4.980725 50.476485,-4.980045 50.476172,-4.980290 50.475924,-4.979485 50.475525,-4.979966 50.475128,-4.980220 50.474785,-4.980393 50.474622,-4.981100 50.474398,-4.981117 50.474360,-4.981195 50.474328,-4.981155 50.474277,-4.981160 50.474211,-4.981207 50.474152,-4.981307 50.474113,-4.981768 50.474026,-4.982234 50.474018,-4.984011 50.474271,-4.983563 50.475488,-4.982870 50.475388,-4.982835 50.475433,-4.982391 50.475394,-4.982158 50.475469,-4.982499 50.475915,-4.982421 50.475942,-4.983115 50.476786,-4.983500 50.477200,-4.983141 50.477332,-4.981921 50.478408,-4.981846 50.478327,-4.981973 50.478215)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR130
brownfield-site:BR131,12 The Crescent Newquay TR7 1DT,BR131,local-authority-eng:CON,,"MULTIPOLYGON (((-5.084210 50.414518,-5.084334 50.414410,-5.084380 50.414433,-5.084542 50.414294,-5.084682 50.414343,-5.084380 50.414638,-5.084162 50.414576,-5.084210 50.414518)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR131
brownfield-site:BR132,St Pauls Old School Taroveor Road Penzance TR18 2BH,BR132,local-authority-eng:CON,,"MULTIPOLYGON (((-5.537969 50.121136,-5.538065 50.121116,-5.538245 50.121466,-5.537930 50.121539,-5.537731 50.121190,-5.537969 50.121136)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR132
brownfield-site:BR133,Abbotts Priory Yard RiversideLaunceston Cornwall PL15 8DQ,BR133,local-authority-eng:CON,,"MULTIPOLYGON (((-4.367558 50.640593,-4.367028 50.640571,-4.366442 50.640601,-4.366416 50.640368,-4.367291 50.640356,-4.367272 50.640555,-4.367892 50.640574,-4.367860 50.640643,-4.367558 50.640593)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR133
brownfield-site:BR134,Former Devoran Car Sales Site Devoran Truro Cornwall TR3 7NR,BR134,local-authority-eng:CON,,"MULTIPOLYGON (((-5.098758 50.212110,-5.099225 50.211840,-5.099449 50.212000,-5.098971 50.212279,-5.098758 50.212110)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR134
brownfield-site:BR135,18-20 Woodland Road St Austell PL25 4QY,BR135,local-authority-eng:CON,,"MULTIPOLYGON (((-4.777790 50.337290,-4.777995 50.337523,-4.777589 50.337629,-4.777439 50.337397,-4.777790 50.337290)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR135
brownfield-site:BR136,Sterling Court Truro Hill Penryn Cornwall TR10 8DB,BR136,local-authority-eng:CON,,"MULTIPOLYGON (((-5.106326 50.171599,-5.105410 50.171607,-5.105361 50.171211,-5.105441 50.171193,-5.106232 50.171291,-5.106319 50.171488,-5.106326 50.171599)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR136
brownfield-site:BR137,Penwith Street Penzance Cornwall TR18 2ET,BR137,local-authority-eng:CON,,"MULTIPOLYGON (((-5.535110 50.121945,-5.534413 50.121715,-5.534607 50.121476,-5.535905 50.121882,-5.535537 50.122178,-5.535479 50.122062,-5.535110 50.121945)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR137
brownfield-site:BR138,Brookhouse Inn 70 Henver Road Newquay TR7 3BN,BR138,local-authority-eng:CON,,"MULTIPOLYGON (((-5.060375 50.417791,-5.060466 50.417785,-5.060534 50.418136,-5.059905 50.418194,-5.059835 50.417870,-5.060375 50.417791)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR138
brownfield-site:BR139,Sheaf Of Wheat Inn Chapel Street St Ives TR26 2LR,BR139,local-authority-eng:CON,,"MULTIPOLYGON (((-5.482492 50.210939,-5.482628 50.210937,-5.482649 50.211059,-5.482308 50.211095,-5.482274 50.210980,-5.482296 50.210957,-5.482492 50.210939)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR139
brownfield-site:BR140,38-40 Pentire Crescent Newquay TR7 1PU,BR140,local-authority-eng:CON,,"MULTIPOLYGON (((-5.101930 50.409732,-5.101614 50.409691,-5.101564 50.409654,-5.101784 50.408836,-5.102072 50.408892,-5.102372 50.408903,-5.102279 50.409388,-5.102170 50.409741,-5.101930 50.409732)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR140
brownfield-site:BR141,Offshore Hotel 6 Pentire Avenue Newquay Cornwall TR7 1PA,BR141,local-authority-eng:CON,,"MULTIPOLYGON (((-5.101875 50.411419,-5.102006 50.411655,-5.101744 50.411729,-5.101591 50.411496,-5.101875 50.411419)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR141
brownfield-site:BR142,236 Henver Road Newquay TR7 3EH,BR142,local-authority-eng:CON,,"MULTIPOLYGON (((-5.045867 50.416723,-5.045978 50.416354,-5.046183 50.416380,-5.045919 50.417088,-5.045720 50.417062,-5.045867 50.416723)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR142
brownfield-site:BR143,Tyringham Arms Nance Trink TR26 3EZ,BR143,local-authority-eng:CON,,"MULTIPOLYGON (((-5.472577 50.179480,-5.472122 50.179504,-5.471359 50.179471,-5.471395 50.179244,-5.471989 50.179146,-5.472168 50.179083,-5.472462 50.179070,-5.472496 50.178951,-5.472870 50.178956,-5.473497 50.179059,-5.473447 50.179082,-5.473400 50.179247,-5.473468 50.179257,-5.473463 50.179302,-5.473389 50.179297,-5.473286 50.179575,-5.472577 50.179480)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR143
brownfield-site:BR144,36 Rosevear Road Bugle PL26 8PJ,BR144,local-authority-eng:CON,,"MULTIPOLYGON (((-4.791427 50.395634,-4.791576 50.395375,-4.791466 50.395343,-4.791483 50.395299,-4.791170 50.395274,-4.791112 50.395215,-4.791071 50.395227,-4.790942 50.395081,-4.790967 50.395069,-4.790766 50.394876,-4.790997 50.394746,-4.791598 50.394993,-4.792193 50.394834,-4.791901 50.395403,-4.791741 50.395398,-4.791622 50.395667,-4.791427 50.395634)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR144
brownfield-site:BR145,Oceans House Truro Business Park Threemilestone Cornwall TR4 9LD,BR145,local-authority-eng:CON,,"MULTIPOLYGON (((-5.123215 50.259684,-5.123212 50.259634,-5.123044 50.259643,-5.123025 50.259481,-5.123197 50.259468,-5.123154 50.259374,-5.123285 50.259357,-5.123312 50.259675,-5.123215 50.259684)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR145
brownfield-site:BR146,Fistral Bay Hotel 1 Pentire Avenue Newquay TR7 1NZ,BR146,local-authority-eng:CON,,"MULTIPOLYGON (((-5.099770 50.411484,-5.100066 50.411384,-5.100388 50.411726,-5.099603 50.412003,-5.099533 50.411960,-5.099627 50.411547,-5.099770 50.411484)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR146
brownfield-site:BR147,15 Coinagehall Street Helston TR13 8ER,BR147,local-authority-eng:CON,,"MULTIPOLYGON (((-5.275484 50.100953,-5.275426 50.100783,-5.275555 50.100755,-5.275679 50.101106,-5.275530 50.101124,-5.275484 50.100953)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR147
brownfield-site:BR148,Police Station 4 Ferry Street Torpoint PL11 2AZ,BR148,local-authority-eng:CON,,"MULTIPOLYGON (((-4.194425 50.374590,-4.194526 50.374544,-4.194676 50.374679,-4.194253 50.374890,-4.194359 50.375069,-4.194113 50.375126,-4.194074 50.375046,-4.194133 50.375008,-4.193971 50.374885,-4.194425 50.374590)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR148
brownfield-site:BR149,Carbis Bay Holiday Park Laity Lane Carbis Bay Cornwall TR26 3HW,BR149,local-authority-eng:CON,,"MULTIPOLYGON (((-5.462173 50.190782,-5.462314 50.190306,-5.462350 50.190054,-5.462346 50.189619,-5.462262 50.189260,-5.461315 50.189321,-5.461295 50.189268,-5.461473 50.189237,-5.462379 50.188774,-5.462668 50.188680,-5.462728 50.188748,-5.462945 50.188783,-5.464141 50.188660,-5.465501 50.188180,-5.465621 50.188886,-5.465591 50.189085,-5.465129 50.189098,-5.464372 50.189175,-5.463888 50.189160,-5.463061 50.189062,-5.462694 50.189056,-5.462888 50.188836,-5.462539 50.188777,-5.462349 50.188836,-5.462305 50.188920,-5.462319 50.189101,-5.462385 50.189139,-5.462563 50.189129,-5.462571 50.189175,-5.462328 50.189223,-5.462420 50.189733,-5.462406 50.190209,-5.461965 50.191862,-5.461875 50.191854,-5.462173 50.190782),(-5.462241 50.189168,-5.462229 50.188890,-5.461596 50.189218,-5.461623 50.189232,-5.462241 50.189168)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR149
brownfield-site:BR150,Land Rear of St Georges Arcade St Georges Arcade Falmouth Cornwall,BR150,local-authority-eng:CON,,"MULTIPOLYGON (((-5.069032 50.154502,-5.069300 50.154422,-5.069339 50.154467,-5.069109 50.154637,-5.069225 50.154701,-5.069148 50.154747,-5.068939 50.154595,-5.069048 50.154515,-5.069032 50.154502)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR150
brownfield-site:BR151,Raob Tresooth Lane Penryn TR10 8DL,BR151,local-authority-eng:CON,,"MULTIPOLYGON (((-5.109666 50.172036,-5.109478 50.171905,-5.109798 50.171697,-5.110200 50.171968,-5.109666 50.172036)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR151
brownfield-site:BR152,Hotel La Felica 72 Henver Road Newquay TR7 3BL,BR152,local-authority-eng:CON,,"MULTIPOLYGON (((-5.059515 50.417889,-5.059800 50.417856,-5.059880 50.418196,-5.059589 50.418227,-5.059515 50.417889)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR152
brownfield-site:BR153,The Showroom Duchy Motors Grenville Road Lostwithiel Cornwall PL22 0EW,BR153,local-authority-eng:CON,,"MULTIPOLYGON (((-4.665030 50.407689,-4.664989 50.407897,-4.665030 50.407684,-4.665410 50.407650,-4.665221 50.408025,-4.664971 50.407991,-4.665030 50.407689)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR153
brownfield-site:BR154,Land East Of Nancassick Farm King Harry Road Feock,BR154,local-authority-eng:CON,,"MULTIPOLYGON (((-5.053778 50.218348,-5.052927 50.218367,-5.052823 50.218288,-5.052811 50.218114,-5.052392 50.218002,-5.052396 50.217861,-5.052425 50.217821,-5.052151 50.217790,-5.053837 50.217889,-5.052525 50.217833,-5.052466 50.217881,-5.052452 50.217944,-5.052505 50.217991,-5.052800 50.218064,-5.053758 50.218025,-5.053781 50.218310,-5.053870 50.218346,-5.053778 50.218348)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR154
brownfield-site:BR155,Penhale Camp Camp Road Holywell Bay Newquay Cornwall TR8 5PF,BR155,local-authority-eng:CON,,"MULTIPOLYGON (((-5.146144 50.383921,-5.145836 50.383775,-5.145617 50.383840,-5.145404 50.383715,-5.143505 50.385248,-5.143111 50.385628,-5.143024 50.385583,-5.145309 50.383684,-5.144934 50.383498,-5.144733 50.383128,-5.145038 50.382263,-5.146590 50.381251,-5.148340 50.380686,-5.148696 50.380734,-5.149077 50.381135,-5.149095 50.381265,-5.148887 50.381640,-5.149169 50.381965,-5.150202 50.382104,-5.150689 50.384114,-5.149266 50.385253,-5.147787 50.385692,-5.146133 50.385159,-5.145588 50.384520,-5.145607 50.384394,-5.146144 50.383921)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR155
brownfield-site:BR156,First Floor Regal House Fore Street Saltash Cornwall PL12 6JR,BR156,local-authority-eng:CON,,"MULTIPOLYGON (((-4.213435 50.409124,-4.213464 50.408989,-4.213505 50.408992,-4.213511 50.408965,-4.213898 50.408995,-4.213907 50.408949,-4.214017 50.408958,-4.213987 50.409103,-4.213572 50.409047,-4.213554 50.409134,-4.213435 50.409124)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR156
brownfield-site:BR157,Land South Of Annears Garage Tywardreath Highway Par Cornwall,BR157,local-authority-eng:CON,,"MULTIPOLYGON (((-4.711228 50.364913,-4.712473 50.364573,-4.712617 50.364846,-4.711380 50.365134,-4.711228 50.364913)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR157
brownfield-site:BR158,Pentewan Valley Nurseries Pentewan St Austell Cornwall PL26 6DL,BR158,local-authority-eng:CON,,"MULTIPOLYGON (((-4.799951 50.299578,-4.799794 50.299368,-4.799326 50.299550,-4.799316 50.299531,-4.800140 50.299141,-4.800238 50.299163,-4.800616 50.299780,-4.800709 50.299868,-4.800216 50.300002,-4.799951 50.299578)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR158
brownfield-site:BR159,Alan Davis Automatics Wheal Northey St Austell PL25 3EF,BR159,local-authority-eng:CON,,"MULTIPOLYGON (((-4.759830 50.344779,-4.759535 50.344602,-4.760597 50.344308,-4.760727 50.344444,-4.760743 50.344525,-4.760704 50.344554,-4.759830 50.344779)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR159
brownfield-site:BR160,U Fit Windows 30 - 32 Slades Road St Austell Cornwall PL25 4EY,BR160,local-authority-eng:CON,,"MULTIPOLYGON (((-4.779238 50.346946,-4.779622 50.346840,-4.779643 50.346869,-4.779741 50.346841,-4.779772 50.346949,-4.779436 50.346997,-4.779452 50.347032,-4.779315 50.347069,-4.779238 50.346946)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR160
brownfield-site:BR161,Biscovey Garage St Austell Road St Blazey Gate Par PL24 2EE,BR161,local-authority-eng:CON,,"MULTIPOLYGON (((-4.726967 50.350977,-4.726862 50.350982,-4.726837 50.350932,-4.726919 50.350917,-4.726794 50.350693,-4.727236 50.350612,-4.727471 50.350827,-4.727066 50.350927,-4.727159 50.351070,-4.727079 50.351090,-4.726967 50.350977)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR161
brownfield-site:BR162,Ward Of Truro Chyvelah Road Threemilestone Truro Cornwall TR3 6BX,BR162,local-authority-eng:CON,,"MULTIPOLYGON (((-5.113659 50.263523,-5.113749 50.263456,-5.113712 50.263414,-5.113717 50.263302,-5.113756 50.263285,-5.113771 50.262772,-5.114296 50.262764,-5.114305 50.263351,-5.114120 50.263484,-5.113659 50.263523)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR162
brownfield-site:BR163,Land West Of The Stables Inn Penstowe Park Kilkhampton Bude Cornwall EX23 9QY,BR163,local-authority-eng:CON,,"MULTIPOLYGON (((-4.493628 50.873054,-4.493588 50.872961,-4.493523 50.872976,-4.493504 50.872930,-4.493558 50.872920,-4.493442 50.872640,-4.494096 50.872569,-4.493974 50.872743,-4.493983 50.872957,-4.493628 50.873054)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR163
brownfield-site:BR164,Little Court 56 Saltash Road Callington Cornwall PL17 7EQ,BR164,local-authority-eng:CON,,"MULTIPOLYGON (((-4.307026 50.499524,-4.306015 50.499235,-4.306847 50.499452,-4.306866 50.499369,-4.306994 50.499174,-4.307448 50.499172,-4.307456 50.499067,-4.308185 50.499118,-4.308566 50.499113,-4.308565 50.499085,-4.309087 50.499090,-4.309085 50.499218,-4.308468 50.499197,-4.308184 50.499772,-4.309067 50.500043,-4.307026 50.499524)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR164
brownfield-site:BR165,Royal British Legion Gurneys Lane Camborne Cornwall TR14 8JP,BR165,local-authority-eng:CON,,"MULTIPOLYGON (((-5.299988 50.213572,-5.299835 50.213560,-5.299838 50.213413,-5.299920 50.213343,-5.300240 50.213508,-5.300118 50.213627,-5.299988 50.213572)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR165
brownfield-site:BR166,12 Rosewarne Road Camborne TR14 8BE,BR166,local-authority-eng:CON,,"MULTIPOLYGON (((-5.297185 50.215489,-5.297156 50.215400,-5.297054 50.215290,-5.297264 50.215243,-5.297203 50.215054,-5.297300 50.215032,-5.297436 50.215446,-5.297185 50.215489)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR166
brownfield-site:BR167,Derelict Buildings At Rear Of 34 Stray Park Road Camborne Cornwall TR14 8UN,BR167,local-authority-eng:CON,,"MULTIPOLYGON (((-5.293971 50.211911,-5.293847 50.211787,-5.293483 50.211881,-5.293425 50.211850,-5.294145 50.211593,-5.294229 50.211700,-5.294139 50.211730,-5.294196 50.211859,-5.293987 50.211940,-5.293971 50.211911)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR167
