resource,bytes,organisations,endpoints,start-date,end-date
3e8c34482a7d7b8f74b4e83aaa41c07c3d8f94ddf3bd15423c33cf7b036b1f87,772405,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-04-27,2021-04-27
3ea7fb947c19a40f9f0641a4740a5a202825a2f2fc305b475c6b3a7601887bb4,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-08-01,2021-08-01
3fc1f91524103114fb02e61e481817e16066b06ac71bf64f4db71cff1bde90ec,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-08-15,2021-08-15
40ebd8b5695b00efa80f89bc2f075515e01e26144f3bd49117ba88d088a4aa8e,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-08-22,2021-08-22
41e8a6f8a6b0294e5fb25d7f5c29f016b7b32b043c18b9f9ba260817f7c72e38,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-07-19,2021-07-19
446535eb144656289c3ede14b1ad72a933e7d382323529b93d752446f5832c37,833212,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-01-21,2021-01-21
4496295c179cec59ec7356b51aee71ea17bbefba5ebc55e524bb815152426bbb,772405,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-04-02,2021-04-02
45b30f34706938f5b2a7daa0157e30e7735c49c43f30c68ed14500969c870161,833212,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2020-12-29,2020-12-29
48ea73795065d35a705e26784606f4bf1e253e81e3ba8a699e94eba8dd0286dd,871103,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2022-01-01,2022-01-01
4937248d25665282d883aaccc418c0ca3eb7a2f6e98b7991f8f3bb55ce33c49f,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-09-22,2021-09-22
49664ce34b364c347d217d9904b24779083a3936452971ae72de62231b994f1d,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-09-19,2021-09-19
49cd103018d6f1e77bd89726a3fea1cc9d65f541f3e746eb4b7bcca9c3821a92,833212,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-01-22,2021-01-22
4bfc3441be780a61a0b1577720108d31a9342bd542023ab839a48376c83b9439,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-09-15,2021-09-15
4dca754cf9454afbd7cef292ed27181ea63fe5437c6d2a4f52474411e101d83f,501,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-08-24,2021-08-24
4dec164dea6a6cb4d5d40d7bc22f2e1a142b2fa98070ee2a6734a20c916acba0,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-08-20,2021-08-20
4df1037773f5a536b5b263890a70e57763de34f55b6095b0924fa3e79feb833e,772405,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-04-08,2021-04-08
4e05f98a383f5619e289629370fdfeaa6c20b443dd3e8215d552559e7e6f6d06,833212,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-01-14,2021-01-14
4e46124c4e947bb82ba89aa917776766602f5b9132311bedb7ba561e487faaee,871103,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-12-28,2021-12-28
4eac4771e9b49a13055cfda0086ba33ede6ecd9ab10efe7f9dff899200320cc1,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-10-12,2021-10-12
4eb8c32f1f4c01321e646aa94ad4fd91972b1cb54fcfc8944528d41347683744,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-07-28,2021-07-28
4edd47f64ff7c955f7fcf1d8df3b17f92817af5863260a3e6ef167d39073a8a1,772405,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-04-28,2021-04-28
509b63e5e03b350ba81f2ec38ae151095565b37ab0a0f4832225a4cc20237d9e,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-12-19,2021-12-19
50bfa7847446bedb94b5e1e4bcf7deb04284b042fff397baf8d46b6225f49e17,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-11-08,2021-11-08
50dc598d32427d9b4284bc11e64bbf679d2f2adf5bc63dad6d0e9bc71eb7b297,772405,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-03-31,2021-03-31
51ddce2064f808c59e7659f1fdf1be77c2bbecf0465f7ab13252e70b8fa8ecb8,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-10-15,2021-10-15
564ce2783bf17cf9b1b36b2831bf6fd4f211c8412848c016a4bf2cc8ee1f92ae,772405,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-04-13,2021-04-13
581ad7494c93b57c318ddb0e86fb4c54cddd1db5e8a7b8761514e20c98ce9ccf,772405,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-04-05,2021-04-05
59ee52062f8c3f8b628e4904942bf97566ff16bca4ad789744712874f6e07203,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-09-05,2021-09-05
5bbb22c0197e15d7182619fa0a77c0b1bbe1cf2e8b3561036f8bbbcbfc797eda,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-12-15,2021-12-15
5bfd9f5839a797e5f1755ae9e6134898f200e98a020cb95f8979470bb465b5d9,772405,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-05-04,2021-05-04
5d32d0b908be066775916233f5d442f3a07c8727e9412e1287d0f2aac7888b02,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-12-18,2021-12-18
5dee85322ae5e77653420db4a960ae1faef29edc4d6a65201a5ffa2cdfa7680d,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-10-05,2021-10-05
5def881f8186ebc63116d118b92cecc604195ba8437c0ce800aab5a9196f29c1,833212,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-02-17,2021-02-17
620880fb73948bebfc29b646685110663b0743b5bd0d73cfd8900d77945cc48c,772405,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-03-08,2021-03-08
62d0312a7f04ae78cf653aabb82ac1a0bfc8405ba0e20cd35c2ca4dd67adb995,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-09-26,2021-09-26
630409c7456e77745f71bfa283369a2b2e11cae486f8bad58a0b58bee640e757,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-11-29,2021-11-29
63442edc561811cd6095f942291d15c54f4ecbd0926fe63574380882e923e257,833212,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-02-16,2021-02-16
636ac78dd9a11bc5360057135ec930f8a824639d57b44ce51e0f94e993f00a1b,1327574,local-authority-eng:GLA,2da2e306ec5bde3853000dd2b73a3c792c8e6f9009e4448b83510d1acbfc8ad6,2020-12-22,
646334dce1e78a8f4ebc18a6d1ee64df5b0e282d91408276af4656f584e05a5c,772405,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-02-23,2021-02-23
6502403e432b1a5538690a2de4af42a9f944e55bda7206858fed38600c5d38d4,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-09-30,2021-09-30
6619c93002ca38fc379cb927620349b44f61746a345ae5028a494945c2101661,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-12-09,2021-12-09
66418d56ad4d0f4b8f7c952909fa5d51ffde4c7081ddfc7a9c458e30a83e3c6f,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-10-10,2021-10-10
6715c8716d7fd3c3a73cd219429d17273849604b8f90aa0ed9df746c26f421ed,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-12-02,2021-12-02
67360b0b71877f00586f45d827d88ca6a819d7bf8465e6c8b2e58e263e05debc,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-08-11,2021-08-11
677c965b32af5a291a122b178325ef38bb29b0ad28f07ddf66fcf19e766c7dac,772405,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-03-09,2021-03-09
